"","units1","units2","l2reg","lambda","learn_rate","momentum","gamma","minibatchsz","repeats","activation1","activation2","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD",".B"
"11",30,44,3.56288926847138e-05,0.155953897163272,0.339782193070278,0.536294589983299,0.791962842922658,71,8,"linear","linear",NA,NA,NA,NA,NA,NA,5
"12",30,51,2.14519145456432,0.308149180468172,0.275343541288748,0.587675927439705,0.892288766801357,232,3,"sigmoid","linear",4.66841412259598,0.0562906016825294,3.82126006045258,0.148379090076213,0.0500138525339478,0.124547458919883,8
"13",33,26,0.00167988850586047,0.274504022859037,0.686584560200572,0.713461749721318,0.249484839383513,168,6,"linear","tanh",12.3787897434628,NA,11.51424531752,0.365675000933163,NA,0.40279096885115,7
"15",40,2,0.00464767497821066,0.0229739801958203,0.257133168866858,0.872306237812154,0.42000268236734,288,2,"sigmoid","linear",4.22847282443933,0.170244050631056,3.39211588291283,0.130207166995788,0.0330743739698694,0.100265035034018,12
"16",40,53,0.000106686468280122,0.149471826478839,0.688288163160905,0.753104171366431,0.970725352410227,569,8,"tanh","sigmoid",NA,NA,NA,NA,NA,NA,5
"18",41,6,8.39919599341955e-05,0.336932015698403,0.443067507818341,0.967251640860923,0.984078072244301,158,3,"linear","sigmoid",11.6753223359959,0.00551954561057385,10.7553167460914,0.235562914551114,NA,0.222982751415322,7
"17",41,47,4.7799846859806,0.276096781715751,0.508836545515805,0.72060499782674,0.00534790800884366,129,5,"linear","tanh",12.0203567907488,0.00371654637732808,11.1307631746629,0.311693328128478,0.00403475445088384,0.298270109951411,7
"19",43,35,1.94321266744303e-05,0.0759916799142957,0.166180824162439,0.891334482934326,0.814220255473629,202,8,"linear","linear",NA,NA,NA,NA,NA,NA,5
"20",44,23,2.90561673531689,0.191616749577224,0.518385306699201,0.854099545395002,0.732404273934662,98,8,"sigmoid","linear",5.07440655390412,0.0392241295269232,4.17637368481687,0.127716678242599,0.0400872032987497,0.117270166784146,8
"21",44,92,4.57936229717949e-05,0.234393528196961,0.82356598903425,0.881585127790459,0.766893177758902,226,3,"linear","linear",NA,NA,NA,NA,NA,NA,5
"22",45,71,0.101801476782081,0.398907732684165,0.317420231644064,0.541354633169249,0.813225053716451,204,9,"tanh","sigmoid",11.3541542996139,0.0222193218774536,10.4060964023046,0.0960158988891422,0.0266835454406462,0.0827554579297014,7
"23",45,82,0.000459328510169055,0.218515577819198,0.954354577464983,0.744098846451379,0.872705388814211,636,5,"sigmoid","tanh",NA,NA,NA,NA,NA,NA,5
"24",46,3,4.36440912593748,0.396267991792411,0.344561061821878,0.950112598133273,0.745321930153295,227,9,"linear","sigmoid",11.3429302022641,0.015811429718384,10.3938481322199,0.0569342924929932,0.0208399488327801,0.0463534598523897,7
"26",47,18,1.23223142932124e-05,0.129108570236713,0.533042910974473,0.897017153911293,0.423438566969708,535,2,"sigmoid","tanh",NA,NA,NA,NA,NA,NA,5
"27",47,71,0.000274056523435044,0.32385932719335,0.0706315203569829,0.550642620539293,0.124136139871553,174,8,"tanh","sigmoid",11.3388648741033,0.0209202878881974,10.3892510699247,0.0477886984560316,0.0287795930151001,0.0604690518564809,7
"28",50,61,0.251000967675712,0.0965175330638885,0.713689815020189,0.500966589897871,0.949591172160581,339,3,"tanh","linear",140.955417311486,0.160241040768364,140.62834994945,159.692285697523,0.0800786995283063,159.981198967796,6
"29",57,18,0.0461344447304767,0.0524725429713726,0.427564523648471,0.8697299110936,0.0940265592653304,165,6,"linear","linear",NA,NA,NA,NA,NA,NA,5
"30",57,38,5.02939464568411e-05,0.218945991434157,0.642439189366996,0.793599294498563,0.86812078463845,160,9,"sigmoid","linear",4984779.37031509,0.0330872785176887,4984779.37030458,7960755.75894524,0.0521809148987894,7960755.75895185,5
"31",57,79,0.000272900515778137,0.357807511743158,0.242634709458798,0.980022163596004,0.665036127669737,301,8,"tanh","sigmoid",11.4206470904509,0.0111594191081238,10.4783929359798,0.0308907704994867,0.0134675657499974,0.0625008379818678,7
"32",58,77,1.43559303115203,0.214592310320586,0.189558296697214,0.614535048720427,0.0898488224484026,458,2,"tanh","tanh",11.3675618923204,0.0228976280937274,10.4206631291822,0.0593699704219673,0.0287039996737565,0.065630500841952,7
"33",61,1,0.000414597509909628,0.337786372937262,0.952056169509888,0.954144067363814,0.31712694093585,125,9,"sigmoid","sigmoid",11.322569431098,0.02339297277894,10.3715613476578,0.0595410714598435,0.0265886086804272,0.0505461689090185,7
"34",61,85,0.00105961419637316,0.303141979221255,0.0942706868518144,0.874487131950445,0.81197327002883,105,2,"sigmoid","sigmoid",11.3224405223677,0.0217029669714979,10.371420602057,0.0595331393680366,0.0274068653362761,0.0505436442198547,7
"35",65,3,9.50312238389607e-05,0.0370734590105712,0.859817810356617,0.52097454527393,0.0584108184557408,635,4,"linear","linear",NA,NA,NA,NA,NA,NA,5
"36",65,73,0.00750379364213136,0.0388042046688497,0.027851538034156,0.720340068102814,0.953482417622581,435,7,"linear","tanh",11.3224151455048,0.0191967737436745,10.3713929076335,0.0595314728962413,0.0212690264017207,0.0505466007027501,7
"37",68,100,0.077178326379153,0.2521813464351,0.278991421451792,0.814857546589337,0.980170123046264,432,6,"linear","sigmoid",11.4975951355198,0.0147974561978845,10.5618925064117,0.212822148777027,0.0158920490451807,0.236157425224703,7
"38",70,1,0.451222024190534,0.212996160425246,0.668865895830095,0.867698076646775,0.606837696628645,637,2,"tanh","sigmoid",NA,NA,NA,NA,NA,NA,5
"39",71,27,1.37225193716741,0.316557779815048,0.858984119957313,0.527945402078331,0.307153334375471,633,1,"tanh","sigmoid",NA,NA,NA,NA,NA,NA,5
"40",73,14,0.859542789239895,0.240966578759253,0.289892898872495,0.903909306274727,0.891433256212622,534,2,"sigmoid","linear",NA,NA,NA,NA,NA,NA,5
"41",78,73,0.000261976208584707,0.210499555896968,0.216650970745832,0.539878420182504,0.313916555605829,425,1,"tanh","tanh",11.3224131515946,0.00912317468604997,10.3713907163892,0.0595331043047812,0.0126515686113332,0.0505415679883785,7
"42",79,6,1.91806761065551e-05,0.204616045206785,0.638448874931782,0.890618804260157,0.712173420470208,70,1,"tanh","sigmoid",11.3224120440676,0.0304427396570755,10.3713894990081,0.0595332777348195,0.0494881760694859,0.0505438133220863,7
"43",79,95,0.334706057799136,0.243088477198035,0.370370153104886,0.960546181420796,0.632292690454051,129,9,"linear","linear",NA,NA,NA,NA,NA,NA,5
"44",81,11,6.97151046865964,0.0712253773584962,0.849934508092701,0.64403639617376,0.780951463617384,421,10,"linear","linear",NA,NA,NA,NA,NA,NA,5
"47",89,68,0.000234226999091253,0.245851912349463,0.0544645481277257,0.791182860150002,0.850607614032924,168,7,"sigmoid","linear",4.26646266614231,0.187920538525978,3.39620058123522,0.125757654534154,0.0428607515290487,0.110155272416679,8
"48",94,65,0.359579888119564,0.323089365288615,0.705986728193238,0.568121351534501,0.898927722359076,575,1,"sigmoid","tanh",NA,NA,NA,NA,NA,NA,5
"50",99,80,0.00329129549220373,0.00949420686811209,0.85482228314504,0.835174530162476,0.699643889209256,440,2,"linear","sigmoid",11.3887281064822,NA,10.4428167460914,0.180962774445953,NA,0.233249285387893,7
"1",100,34,9.90862655573715,0.240823148656636,0.634959179675207,0.811440745252185,0.61590314633213,191,10,"tanh","tanh",12.0081795163977,0.0128148010898437,11.1159677208431,0.0567478258478525,0.0149358292370571,0.0512876684621136,7
